datapoint_id,misogynistic_text,neutral_text,severity,rewrite_severity,biasly_categories,canonical_categories,rationale
f5afbd8f-195d-41de-aade-aefd71537501,"In fact, we've invited some girls here tonight for a seminar about the power of sexual dancing. Dancing is such a powerful thing for women and girls. Are you still dancing?","In fact, we've invited some girls here tonight for a seminar about the power of sexual dancing. Dancing can be such a powerful thing for women and girls. Are you still dancing?",348.0,185.0,gender_essentialism|sexualization,sexual_objectification|traditional_gender_roles,"This would be misogyny if the dancing is for the gratification of men, but not so much if this is a women-led thing"
e6e6221a-d749-4beb-89ec-c76614cafb6e,"Hey, you look down in the dumps. Yeah, I'm pretty bummed about my ex. Why, I mean, you'll get over her soon.","Hey, you look down in the dumps. Yeah, I'm pretty bummed about my ex. Why, I mean, you'll get over the relationship soon.",185.0,0.0,trivialization,assumptions_of_inferiority,
d5b5add7-5189-4912-bc5d-a72fa7b7fbb2,"Focus, focus, people. Hey, hand her over. Zip!","Focus, focus, people. Hey, we want her over. Zip!",378.0,0.0,lacking_autonomy,second_class_citizenship,
707675c1-95fa-4765-8098-84a1141f1d00,I apologize Come here. Come here and cuddle with me. Sorry.,I apologize. Please come here and cuddle with me. Sorry.,445.0,0.0,trivialization,assumptions_of_inferiority,
1b5a3db1-4739-4def-ab28-a30b4318c7cb,"Hang on, kid! Good? Locked and loaded.",Hang on! Good? Locked and loaded.,366.0,0.0,trivialization,assumptions_of_inferiority,
df93cb6e-74b6-4fd9-a6c0-e3a13da55bee,"Miss you, sweetie. But I'm going to quit the whole CIA thing to become a movie star. They say truth is stranger than fiction.",I miss you. But I'm going to quit the whole CIA thing to become a movie star. They say truth is stranger than fiction.,53.0,0.0,trivialization,assumptions_of_inferiority,
319cdfb9-dd0c-4179-855d-8af8cdd80bdc,"Baby, I'm so glad you're home! It's good to be home. I missed you so much.",I'm so glad you're home! It's good to be home. I missed you so much.,412.0,0.0,trivialization,assumptions_of_inferiority,
f96b2bf1-1c70-4ca0-ba09-488a94348c60,[UP-TEMPO_BLUES_MUSIC] * Something about a woman Just put me in a trance * * My mind's messed up * *,[UP-TEMPO_BLUES_MUSIC] * Something about her Just put me in a trance * * My mind's messed up * *,26.0,0.0,trivialization,assumptions_of_inferiority,
f96b2bf1-1c70-4ca0-ba09-488a94348c60,[UP-TEMPO_BLUES_MUSIC] * Something about a woman Just put me in a trance * * My mind's messed up * *,[UP-TEMPO_BLUES_MUSIC] * Something about her Just put me in a trance * * My mind's messed up * *,282.0,0.0,trivialization,assumptions_of_inferiority,
e36316d0-963b-42cb-a92c-dcd61a2a16a3,"Yeah she is. Hey, hey, hey. Keep your voice down, baby.","Yeah she is. Hey, hey, hey. Keep your voice down.",38.0,0.0,trivialization,assumptions_of_inferiority,
e36316d0-963b-42cb-a92c-dcd61a2a16a3,"Yeah she is. Hey, hey, hey. Keep your voice down, baby.","Yeah she is. Hey, hey, hey. Keep your voice down.",118.0,0.0,trivialization,assumptions_of_inferiority,
d9c47e45-17cf-436a-9d54-10ec4994134a,"I am a fully grown woman. You sat me at the kids table! You have no idea what that feels like, and you never will, you have a family, I am alone.","I am a fully grown adult. You sat me at the kids table! You have no idea what that feels like, and you never will, you have a family, I am alone.",51.0,0.0,trivialization,assumptions_of_inferiority,
288c6692-f48b-4f27-9188-3af441141a10,"Right now, I want you to pretend that Bailey is a girl from class that you brought home to your room. Show me how you would seduce her. Jack, you go first.","Right now, I want you to pretend that Bailey is someone from class that you brought home to your room. Show me how you would interact with her. Jack, you go first.",474.0,201.0,lacking_autonomy|sexualization|trivialization,assumptions_of_inferiority|second_class_citizenship|sexual_objectification,
577136bd-a931-4d98-9c4a-b9c6a8995aa7,Something that will impress Jessica Rogers and her whole posse. And you're gonna show it to me. Right now.,Something that will impress Jessica Rogers and her group of friends. And you're gonna show it to me. Right now.,47.0,0.0,trivialization,assumptions_of_inferiority,
965c8178-f51a-4b8e-a3ec-930736d0c2b0,"They haven't done anything yet. For the love of Pete, woman. I just saw the girl go in through the second story.",They haven't done anything yet. For the love of Pete. I just saw her go in through the second story.,91.0,0.0,trivialization,assumptions_of_inferiority,
965c8178-f51a-4b8e-a3ec-930736d0c2b0,"They haven't done anything yet. For the love of Pete, woman. I just saw the girl go in through the second story.",They haven't done anything yet. For the love of Pete. I just saw the girl go in through the second story.,361.0,0.0,trivialization,assumptions_of_inferiority,
c746e144-a6d4-4dd6-a15a-02a8f3eb5f85,"And you got so many women in here. Why'd you have to take my girl, too? Fuck it, man.","And there are so many women in here. Why'd you have to pick my girl, too? Fuck it, man.",710.0,284.0,lacking_autonomy,second_class_citizenship,
c746e144-a6d4-4dd6-a15a-02a8f3eb5f85,"And you got so many women in here. Why'd you have to take my girl, too? Fuck it, man.","And you got so many women in here. Why'd you have to be interested in my girlfriend, too? Fuck it, man.",382.0,0.0,lacking_autonomy,second_class_citizenship,
3d2828a7-6805-4d93-b24b-ed7a97baca74,This isn't paranoid or delusional. Oh my gosh. What is it gonna take to convince you that these women maybe supernatural?,This isn't paranoid or delusional. Oh my gosh. What is it gonna take to convince you that they maybe supernatural?,79.0,0.0,trivialization,assumptions_of_inferiority,
4e332f61-b797-4b0a-a171-28edcb06aa45,"Valentina has got the finest women I have ever seen. Smoking. Hey, hey, hey.",Valentina has got the most beautiful women I have ever seen. ,195.0,85.0,sexualization,sexual_objectification,
bead46b8-30dd-4887-9480-ed460ed0b47b,"Don't tweet it, okay? I know it' cause there's always a group of women ready to tweet something and mess up somebody's career, even though, observationally, groups of women together are so funny,' cause one of y'all always ends up getting too drunk... Oh, my God!","Don't tweet it, okay? I know it' cause there's always a group of people ready to tweet something and mess up somebody's career, even though, observationally, groups of people together are so funny,' cause one of y'all always ends up getting too drunk... Oh, my God!",214.0,0.0,gender_essentialism,traditional_gender_roles,
8b97716d-6b38-4912-a564-f44e6430a1f1,That too but mostly his half the company his father left him and his half sister. She is a real bitch. She wants it for herself.,That too but mostly his half the company his father left him and his half sister. She is a bad person. She wants it for herself.,153.0,0.0,gendered_slurs,use_of_sexist_language,
8b97716d-6b38-4912-a564-f44e6430a1f1,That too but mostly his half the company his father left him and his half sister. She is a real bitch. She wants it for herself.,That too but mostly his half the company his father left him and his half sister. She is really selfish. She wants it for herself.,184.0,0.0,gendered_slurs,use_of_sexist_language,
8b97716d-6b38-4912-a564-f44e6430a1f1,That too but mostly his half the company his father left him and his half sister. She is a real bitch. She wants it for herself.,That too but mostly his half the company his father left him and his half sister. She is a real jerk. She wants it for herself.,241.0,0.0,gendered_slurs,use_of_sexist_language,
fc572417-c200-420a-a2c8-637b8f56cce5,"I was thinking we should put this on YouTube. You know, a middle-aged guy actually enjoys making sweet love to his ugly wife. Hey, he's not exactly Allah's gift to women.","I was thinking we should put this on YouTube. You know, a middle-aged guy still finds his wife attractive. Hey, he's not exactly Allah's gift to women.",325.0,124.0,sexualization,sexual_objectification,
f21d1da4-b50a-4c7b-94cb-8db995ffc7e5,"Wow. Little woman. Next time, try being a little more specific.","Wow. Next time, try being a little more specific.",212.0,0.0,trivialization,assumptions_of_inferiority,
bf6c3263-2237-42a0-8006-6f25aa270942,"What do you think would happen if you unfollowed her? To be honest, I'd be kind of relieved that I didn't have to look at so many pictures of food on my timeline. Oh, is she one of those ladies that posts photos of food all day?","What do you think would happen if you unfollowed her? To be honest, I'd be kind of relieved that I didn't have to look at so many pictures of food on my timeline. Oh, is she one of those people that posts photos of food all day?",35.0,0.0,trivialization,assumptions_of_inferiority,
bf6c3263-2237-42a0-8006-6f25aa270942,"What do you think would happen if you unfollowed her? To be honest, I'd be kind of relieved that I didn't have to look at so many pictures of food on my timeline. Oh, is she one of those ladies that posts photos of food all day?","What do you think would happen if you unfollowed her? To be honest, I'd be kind of relieved that I didn't have to look at so many pictures of food on my timeline. Oh, is she one of those people that posts photos of food all day?",248.0,94.0,trivialization,assumptions_of_inferiority,Representation of women's interests as frivolous
d628324d-893a-4ae6-a4cb-66a15810ab8b,"Deal. Speaking of relax, why is Delphine always so wound up in a ball? My god, she's such a cow.","Deal. Speaking of relax, why is Delphine always so wound up in a ball? My god, she's so annoying.",231.0,105.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
4728c964-6d33-4d8b-993d-70bf3f5444a6,"Yes. Oh, wake up, woman. She's a chorus girl, she's a so-so singer and she's...","Yes. Oh, wake up. She's a chorus girl, she's a so-so singer and she's...",71.0,0.0,trivialization,assumptions_of_inferiority,
4728c964-6d33-4d8b-993d-70bf3f5444a6,"Yes. Oh, wake up, woman. She's a chorus girl, she's a so-so singer and she's...","Yes. Oh, wake up. She's a backup dancer, she's a so-so singer and she's...",226.0,0.0,trivialization,assumptions_of_inferiority,
4728c964-6d33-4d8b-993d-70bf3f5444a6,"Yes. Oh, wake up, woman. She's a chorus girl, she's a so-so singer and she's...","Yes. Oh, wake up. She's a chorus girl, she's a so-so singer and she's...",97.0,0.0,trivialization,assumptions_of_inferiority,
0fc6a5e0-3b57-489c-b063-f2dc3a1c747f,"Who the hell is that? Holy shit, there's a woman!","Who the hell is that? Holy shit, there's someone!",47.0,0.0,trivialization,assumptions_of_inferiority,
8a9be8b1-a330-4785-bf40-673c8e4fe6fc,Maybe she has the hots for him. You can't even buy these anymore. She must be like three times your age!,Maybe she's interested in him. You can't even buy these anymore. She must be like three times your age!,361.0,231.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
483667fc-484b-4bed-8c01-637c8104cb1f,"I'll never forget that day I met her. Need some help? You touch my daughter, and I'll wear your balls as earrings.","I'll never forget that day I met her. Need some help? You touch my daughter, and I'll fight you.",361.0,0.0,sexualization,sexual_objectification,
f281dad2-e84f-4068-b496-e09abbeb2ef1,"Nigga, I said a red Cadillac. Her daddy almost killed me. What the fuck were you thinking?","Nigga, I said a red Cadillac. Her father almost killed me. What the fuck were you thinking?",160.0,0.0,trivialization,assumptions_of_inferiority,
2f3f62ee-89b3-44c0-aaca-4b1901dbc0b4,"My fucking... you know, after, I just wanted to fuck her so bad. She was so fucking beautiful. Mickey.","My fucking... you know, after, I just wanted to sleep with her so bad. She was so beautiful. Mickey.",656.0,402.0,sexualization,sexual_objectification,
6ef7ade4-14b3-4310-a1a3-14c22f020ba2,"scott. why don't we interview women? becausemendrinkmorethan women do, and that's the market that we're working with.","scott. why don't we interview women? because generally mendrinkmorethan women do in this market, and that's the one that we're working with.",378.0,0.0,gender_essentialism,traditional_gender_roles,
3d85b7b2-837b-4671-afd4-b72ce592659e,"May sound strange. So, the context does not reveal itself to me. The neighbor was overweight and old woman.","May sound strange. So, the context does not reveal itself to me. The neighbor was overweight and old.",35.0,0.0,trivialization,assumptions_of_inferiority,
3d85b7b2-837b-4671-afd4-b72ce592659e,"May sound strange. So, the context does not reveal itself to me. The neighbor was overweight and old woman.","May sound strange. So, the context does not reveal itself to me. The neighbor was larger and an old woman.",349.0,0.0,gender_essentialism,traditional_gender_roles,
3d85b7b2-837b-4671-afd4-b72ce592659e,"May sound strange. So, the context does not reveal itself to me. The neighbor was overweight and old woman.","May sound strange. So, the context does not reveal itself to me. The neighbor was an elderly woman.",105.0,0.0,sexualization,sexual_objectification,
75f44eb2-7289-44b5-9a5f-70fb435c5ca2,"Sex. Did he tell you about the, um -The woman that you picked up in the bar in West Hollywood? Oh, yeah.","Sex. Did he tell you about the, um -The person you brought home from the bar in West Hollywood? Oh, yeah.",55.0,0.0,trivialization,assumptions_of_inferiority,
75f44eb2-7289-44b5-9a5f-70fb435c5ca2,"Sex. Did he tell you about the, um -The woman that you picked up in the bar in West Hollywood? Oh, yeah.","Sex. Did he tell you about the, um -The woman that you met in the bar in West Hollywood? Oh, yeah.",340.0,0.0,lacking_autonomy,second_class_citizenship,
75f44eb2-7289-44b5-9a5f-70fb435c5ca2,"Sex. Did he tell you about the, um -The woman that you picked up in the bar in West Hollywood? Oh, yeah.","Sex. Did he tell you about the, um -The woman that you met in the bar in West Hollywood? Oh, yeah.",253.0,0.0,lacking_autonomy,second_class_citizenship,
a2d97a0c-fa89-4191-9ed6-d57e0a003655,"She's not much to look at, but wait till you hear her play the piano. Really good. I can't wait.","She's not the nicest, but wait till you hear her play the piano. Really good. I can't wait.",441.0,76.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,
ac1e5f1e-742d-45d6-8645-214071948704,"I've been thinking I should spend some time with Janet. Why, Dad? I know women.","I've been thinking I should spend some time with Janet. Why, Dad? I know people.",100.0,0.0,trivialization,assumptions_of_inferiority,
ac1e5f1e-742d-45d6-8645-214071948704,"I've been thinking I should spend some time with Janet. Why, Dad? I know women.","I've been thinking I should spend some time with Janet. Why, Dad? I know a lot of women.",387.0,0.0,gender_essentialism,traditional_gender_roles,
ac1e5f1e-742d-45d6-8645-214071948704,"I've been thinking I should spend some time with Janet. Why, Dad? I know women.","I've been thinking I should spend some time with Janet. Why, Dad? I know her.",517.0,0.0,gender_essentialism,traditional_gender_roles,
7215dfb8-7464-4104-8825-afabc715b921,That's just embarrassing. You're so cute. I'm so sorry that I couldn't make it to your celebration.,That's just embarrassing. You're so lovely. I'm so sorry that I couldn't make it to your celebration.,332.0,0.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,
7215dfb8-7464-4104-8825-afabc715b921,That's just embarrassing. You're so cute. I'm so sorry that I couldn't make it to your celebration.,That's just embarrassing. I'm so sorry that I couldn't make it to your celebration.,205.0,0.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,
64f2daa0-6615-478a-bec6-43831edcc7ac,The women had no chance. We assume the command. I updated my resume and sent it to Neversoft.,They had no chance. We assume the command. I updated my resume and sent it to Neversoft.,99.0,0.0,trivialization,assumptions_of_inferiority,
64f2daa0-6615-478a-bec6-43831edcc7ac,The women had no chance. We assume the command. I updated my resume and sent it to Neversoft.,She had no chance. We assume the command. I updated my resume and sent it to Neversoft.,227.0,0.0,trivialization,assumptions_of_inferiority,
20ea164f-29f3-4945-aa1a-d1c8b88c55dc,"Oh, this... is your daughter. She has more fight than your son. Perhaps, she should be in the ring?","Oh, this is your daughter. She's a good fighter. Perhaps, she should be in the ring?",203.0,0.0,gender_essentialism,traditional_gender_roles,Implication that is is unusual/unexpected for a girl to have more 'fight' than a boy
b839b2b3-55fc-4d93-a0c3-f56ac3d891f3,Why don't you hire a recovering coke-head to work in a meth lab? Did Hollywood kill Marilyn? She killed herself with help from an unfulfillable longing.,Why don't you hire a recovering coke-head to work in a meth lab? Did Hollywood kill Marilyn? She died in part from an unfulfillable longing.,210.0,0.0,trivialization,assumptions_of_inferiority,
17235267-2097-41a2-a011-a8e839299daa,"I'd like to get to know her better, and explore the possibility of marriage. Clint, we uh, we appreciate you coming to us first about this. Marriage is a serious matter.","I'd like to get to know her better, and explore the possibility of marriage. Clint, we uh, we appreciate you considering this matter carefully. Marriage is a serious matter.",177.0,32.0,lacking_autonomy,second_class_citizenship,
c397f8cb-f703-45ae-92b6-18aa289bad97,"No, it was a stupid fight. She was upset that I went to the tech convention. She wanted to go to a concert to see some band.","No, it was a stupid fight. She was upset that I went to the tech convention. She wanted to go to a concert to see this band she likes.",188.0,0.0,trivialization,assumptions_of_inferiority,Stereotype that women's interests are frivolous and unimportant
19d85d52-43ff-4170-9629-177395bb8638,"Yeah, she is your problem, is not she? So, your men... Agree to help me out with my problem, and I will let them go.","Yeah, it is your problem, is it not? So, your people... Agree to help me out with my problem, and I will let them go.",165.0,0.0,phallocentrism|trivialization,assumptions_of_inferiority,Referring to a woman as a 'problem' for men to deal with
62d4c067-22b9-497b-bda7-6df3a44328d4,"Look, I'm here for my daughter. Oh, yeah? Why isn't she here herself?","Look, I'm here because my daughter asked me to come. Oh, yeah? Why isn't she here herself?",105.0,0.0,lacking_autonomy,second_class_citizenship,
9f8ffc14-e136-4ffc-8c68-05da261eac46,"Aloha oe? Aloha oe CLERK WITH Mr. Tanner, the room is $49 a day, very clean. My sister-in-law Olga cleans herself.","Aloha oe? Aloha oe CLERK WITH Mr. Tanner, the room is $49 a day, very clean. Staff cleans it themselves. ",408.0,0.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,
f12424a8-88c3-4694-b3da-fd8e46183a5c,"I question your choices, especially the one's that will send you to an early grave. Woman, you'd have me your lap dog, sittin' at your heels, fetching' at your command. Well, I tell you what, little lady, even a retriever must have its own instincts, act on its own accord, if it's to be worth its salt.","I question your choices, especially the one's that will send you to an early grave. You'd have me your lap dog, sittin' at your heels, fetching' at your command. Well, I tell you what, even a retriever must have its own instincts, act on its own accord, if it's to be worth its salt.",135.0,0.0,dehumanization|trivialization,assumptions_of_inferiority|use_of_sexist_language,
f12424a8-88c3-4694-b3da-fd8e46183a5c,"I question your choices, especially the one's that will send you to an early grave. Woman, you'd have me your lap dog, sittin' at your heels, fetching' at your command. Well, I tell you what, little lady, even a retriever must have its own instincts, act on its own accord, if it's to be worth its salt.","I question your choices, especially the one's that will send you to an early grave. Woman, you'd have me your lap dog, sittin' at your heels, fetching' at your command. Well, I tell you what, even a retriever must have its own instincts, act on its own accord, if it's to be worth its salt.",281.0,0.0,trivialization,assumptions_of_inferiority,
f12424a8-88c3-4694-b3da-fd8e46183a5c,"I question your choices, especially the one's that will send you to an early grave. Woman, you'd have me your lap dog, sittin' at your heels, fetching' at your command. Well, I tell you what, little lady, even a retriever must have its own instincts, act on its own accord, if it's to be worth its salt.","I question your choices, especially the one's that will send you to an early grave. You'd have me your lap dog, sittin' at your heels, fetching' at your command. Well, I tell you what, even a retriever must have its own instincts, act on its own accord, if it's to be worth its salt.",532.0,270.0,gender_essentialism|gendered_slurs|trivialization,assumptions_of_inferiority|traditional_gender_roles|use_of_sexist_language,
0c335204-8e73-46e9-af7b-e43500b616e2,$30 million. Kid was on her way to get a second number. What's in the second safe?,$30 million. She was on her way to get a second number. What's in the second safe?,66.0,0.0,trivialization,assumptions_of_inferiority,
f1fd6c41-a36f-4680-84d7-be78c2596650,"Well, he's gonna cost you a lot more pretty soon. It's not "" he. "" it's a she? How I know this?","Well, he's gonna cost you a lot more pretty soon. It's not ""he"". He's a she? How I know this?",146.0,0.0,transmisogyny_homophobia,,
f8eb2ee9-bc84-4040-9aca-5a0b3b435364,"Peter... Listen, I'd love to believe all of this, I really would. But you left... the most wonderful woman ever... to die alone.","Peter... Listen, I'd love to believe all of this, I really would. But you left... the most wonderful person ever... to die alone.",9.0,0.0,trivialization,assumptions_of_inferiority,
9ee78d0c-acd6-40aa-9d5c-2c051e843c20,"I'm going to go to Walgreen's and buy a shitty Devil mask and fuck her silly while I wear it. Oh, don't! Oh, come on!","I'm going to go to Walgreen's and buy a shitty Devil mask and have sex with her while I wear it. Oh, don't! Oh, come on!",501.0,288.0,domestic_violence|sexual_violence|sexualization,sexual_objectification,
a31a9651-8136-4e1b-84f5-f679a033d97c,"Preach on. From all of our responsibilities, and we're definitely... We're free from our women.","Preach on. From all of our responsibilities, and we're definitely... We're free from them.",177.0,0.0,trivialization,assumptions_of_inferiority,
a31a9651-8136-4e1b-84f5-f679a033d97c,"Preach on. From all of our responsibilities, and we're definitely... We're free from our women.","Preach on. From all of our responsibilities, and we're definitely... We're free from our responsibilities.",887.0,0.0,gender_essentialism,traditional_gender_roles,
a31a9651-8136-4e1b-84f5-f679a033d97c,"Preach on. From all of our responsibilities, and we're definitely... We're free from our women.","Preach on. From all of our responsibilities, and we're definitely... We're free from family expectations.",209.0,0.0,dehumanization|lacking_autonomy,second_class_citizenship|use_of_sexist_language,"Women are controlling, but also men own women."
34900486-00cb-4eca-bf62-3844d6dc28c4,"Red Bucket gets herself in the occasional pickle. But she always finds her way out. Right, sweetheart?",Red Bucket gets herself in the occasional pickle. But she always finds her way out. Righ?,60.0,0.0,trivialization,assumptions_of_inferiority,
34900486-00cb-4eca-bf62-3844d6dc28c4,"Red Bucket gets herself in the occasional pickle. But she always finds her way out. Right, sweetheart?",Red Bucket gets herself in the occasional pickle. But she always finds her way out. Right?,184.0,0.0,trivialization,assumptions_of_inferiority,
34900486-00cb-4eca-bf62-3844d6dc28c4,"Red Bucket gets herself in the occasional pickle. But she always finds her way out. Right, sweetheart?",Red Bucket gets herself in the occasional pickle. But she always finds her way out. Isn't that right?,512.0,382.0,trivialization,assumptions_of_inferiority,
12e04859-8f5b-4f16-ae8f-fdce14ebfa94,"Nothing. I sold him a cannoli in high school. Honey, half the women in Jersey sold Joe Morelli their cannoli.",Nothing. I sold him a cannoli in high school. Half the women in Jersey sold Joe Morelli their cannoli.,104.0,33.0,trivialization,assumptions_of_inferiority,
12e04859-8f5b-4f16-ae8f-fdce14ebfa94,"Nothing. I sold him a cannoli in high school. Honey, half the women in Jersey sold Joe Morelli their cannoli.",Nothing. I sold him a cannoli in high school. Half the people in Jersey sold Joe Morelli their cannoli.,197.0,0.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
12e04859-8f5b-4f16-ae8f-fdce14ebfa94,"Nothing. I sold him a cannoli in high school. Honey, half the women in Jersey sold Joe Morelli their cannoli.","Nothing. I sold him a cannoli in high school. Oh, half the women in Jersey sold Joe Morelli their cannoli.",475.0,345.0,gender_essentialism|lacking_autonomy|phallocentrism|trivialization,assumptions_of_inferiority|second_class_citizenship|traditional_gender_roles,
8f1c1823-0e77-4b5f-80bc-a7e4cbcf352e,"He did not want knew anyone. Barton, knew our mother. It was a dignified woman.","He did not want knew anyone. Barton, knew our mother. It was dignified person.",22.0,0.0,trivialization,assumptions_of_inferiority,
8f1c1823-0e77-4b5f-80bc-a7e4cbcf352e,"He did not want knew anyone. Barton, knew our mother. It was a dignified woman.","He did not want knew anyone. Barton, knew our mother. She was a dignified woman.",454.0,222.0,dehumanization,use_of_sexist_language,
690b9445-2cb9-4841-9a22-57040cb91791,"Yeah. It's always nice to see women laugh. Once you can make a woman laugh then you can make her do anything, they say.","Yeah. It's always nice to see people laugh. Once you can make a person laugh then you can make them do anything, they say.",235.0,0.0,gender_essentialism|lacking_autonomy,second_class_citizenship|traditional_gender_roles,
d7f71fef-f230-4ae0-a570-2b36fd2e1418,"Johnny D, How are you? Look... Come. We start a new party called Tuesday, honey, Tuesday.","Johnny D, How are you? Look... Come. We start a new party called Tuesday, Tuesday.",147.0,0.0,trivialization,assumptions_of_inferiority,
d7f71fef-f230-4ae0-a570-2b36fd2e1418,"Johnny D, How are you? Look... Come. We start a new party called Tuesday, honey, Tuesday.","Johnny D, How are you? Look... Come. We start a new party called Tuesday, yeah, Tuesday.",361.0,0.0,trivialization,assumptions_of_inferiority,
7645bbef-3e82-4c9d-a7eb-69ad67f71d9a,"Here you go, darling. Mine's worth ten. Yeah!",Here you go. Mine's worth ten. Yeah!,64.0,0.0,trivialization,assumptions_of_inferiority,
7645bbef-3e82-4c9d-a7eb-69ad67f71d9a,"Here you go, darling. Mine's worth ten. Yeah!",Here you go. Mine's worth ten. Yeah!,143.0,0.0,trivialization,assumptions_of_inferiority,
35ef3422-dd0d-487b-b8b2-95104c41a386,"I was titty-fucking her, she leaned forward, I'm like, "" What the fuck? "" I looked down, she put my dick into her pussy through her fucking tits. I was titty-fucking her. It was fucking amazing.","I was breast-fucking her, she leaned forward, I'm like, "" What the fuck? "" I looked down, she put my dick into her vagina through her fucking breasts. I was breast-fucking her. It was fucking amazing.",59.0,0.0,gendered_slurs,use_of_sexist_language,
1086d497-4252-4555-8d9c-af92ba2d0d95,"Your Honor, my client, Mrs. Adler is the maternal grandmother of the child. Her daughter, the girl's mother, was a troubled woman... who seven years ago, sadly, took her own life. It was at this time that Mr. Adler preemptively and illegally... took custody of the girl and spirited her across state lines... for the purpose of denying my client custody.","Your Honor, my client, Mrs. Adler is the maternal grandmother of the child. Her daughter, the girl's mother, was troubled... who seven years ago, sadly, took her own life. It was at this time that Mr. Adler preemptively and illegally... took custody of the girl and spirited her across state lines... for the purpose of denying my client custody.",68.0,0.0,trivialization,assumptions_of_inferiority,
8cd1ecb5-ceae-4e93-8bed-84373174ea10,"Wait, wait. I want to watch this. If a bitch could grow straight Indian hair directly out of her own head... she wouldn't have just overdrafted her account paying for this shit... but that ain't your business, Boo-Boo.","Wait, wait. I want to watch this. If she could grow straight Indian hair directly out of her own head... she wouldn't have just overdrafted her account paying for this shit... but that ain't your business.",590.0,38.0,gendered_slurs|trivialization,assumptions_of_inferiority|use_of_sexist_language,
8cd1ecb5-ceae-4e93-8bed-84373174ea10,"Wait, wait. I want to watch this. If a bitch could grow straight Indian hair directly out of her own head... she wouldn't have just overdrafted her account paying for this shit... but that ain't your business, Boo-Boo.","Wait, wait. I want to watch this. If she could grow straight hair directly out of her own head... she wouldn't have just overdrafted her account paying for this shit... but that ain't your business, Boo-Boo.",508.0,0.0,gendered_slurs|intersectional,use_of_sexist_language,
8cd1ecb5-ceae-4e93-8bed-84373174ea10,"Wait, wait. I want to watch this. If a bitch could grow straight Indian hair directly out of her own head... she wouldn't have just overdrafted her account paying for this shit... but that ain't your business, Boo-Boo.","Wait, wait. I want to watch this. If she could grow straight Indian hair directly out of her own head... she wouldn't have just overdrafted her account paying for this shit... but that ain't your business, Boo-Boo.",345.0,160.0,gendered_slurs|intersectional,use_of_sexist_language,
c3a8a141-2694-4e61-8af2-efc77344f5b1,Why don't I just meet you on out there? She's pretty. Yeah!,Why don't I just meet you on out there? She's great. Yeah!,294.0,0.0,sexualization,sexual_objectification,
b627a6e6-eb5a-4a75-a144-810daea0ba50,"That's way too much. Honey, do you want the place or not? Yes.",That's way too much. Do you want the place or not? Yes.,53.0,0.0,trivialization,assumptions_of_inferiority,
b627a6e6-eb5a-4a75-a144-810daea0ba50,"That's way too much. Honey, do you want the place or not? Yes.",That's way too much. Do you want the place or not? Yes.,256.0,0.0,trivialization,assumptions_of_inferiority,
2190ce4a-37df-4a03-9414-423300d313f9,"He makes all these little flirtatious comments to other women... Uh, uh, uh. Elizabeth, just so I know, how much of the one hour we got together today are you gonna spend whining about your husband?","He makes all these little flirtatious comments to other women... Uh, uh, uh. Elizabeth, just so I know, how much of the one hour we got together today are we gonna spend talking about your husband?",239.0,75.0,trivialization,assumptions_of_inferiority,Trivialization of women's concern about how they are treated by their husbands
a178d694-ca8a-4a82-824b-d188d70dc46e,"Baby, you seriously think you're being haunted by Emma's spirit? I think I'm being haunted by me. Look, I feel responsible for her death for some weird reason, because I know she didn't commit suicide, and she's not here to defend herself.","You seriously think you're being haunted by Emma's spirit? I think I'm being haunted by me. Look, I feel responsible for her death for some weird reason, because I know she didn't commit suicide, and she's not here to defend herself.",162.0,0.0,trivialization,assumptions_of_inferiority,
a178d694-ca8a-4a82-824b-d188d70dc46e,"Baby, you seriously think you're being haunted by Emma's spirit? I think I'm being haunted by me. Look, I feel responsible for her death for some weird reason, because I know she didn't commit suicide, and she's not here to defend herself.","You seriously think you're being haunted by Emma's spirit? I think I'm being haunted by me. Look, I feel responsible for her death for some weird reason, because I know she didn't commit suicide, and she's not here to defend herself.",103.0,0.0,trivialization,assumptions_of_inferiority,
d1ba5c4f-e69e-41b6-a7df-d012b75370a2,Now. That woman's ashes are sitting on a punk-ass shelf in a closet in a goddamn closet. That's no way to leave a person.,Now. Her ashes are sitting on a punk-ass shelf in a closet in a goddamn closet. That's no way to leave a person.,80.0,0.0,trivialization,assumptions_of_inferiority,
d1ba5c4f-e69e-41b6-a7df-d012b75370a2,Now. That woman's ashes are sitting on a punk-ass shelf in a closet in a goddamn closet. That's no way to leave a person.,Now. Her ashes are sitting on a punk-ass shelf in a closet in a goddamn closet. That's no way to leave a person.,261.0,0.0,trivialization,assumptions_of_inferiority,
