datapoint_id,text,is_misogynistic,severity,biasly_categories,canonical_categories,in_scope,n_annotators_yes,rationale
1563e609-8221-43b3-8e3e-08c11489ecd4,"Well, I think an oil painting is in order. You approve then. Well, the day is young.",False,0.0,,,False,0,
f44c6b6c-18a3-417c-8462-3aab9fcb174f,You'll be fine. Do you have any questions? No.,False,0.0,,,False,0,
0482caff-85b8-4455-8b29-3abc9e312409,Because you were able to move on and start fucking random women. Excuse me? I can't let it go.,True,278.3333333333333,domestic_violence|lacking_autonomy|sexualization|trivialization,assumptions_of_inferiority|second_class_citizenship|sexual_objectification,True,3,
f2fc2930-b5ba-4af2-b30e-98df06ebf068,"Are you? She's... She wrote, like...",False,0.0,,,False,0,
97deb283-af12-4c2a-839a-acda3185932f,And here I am! Here she is! My beauty.,True,199.0,lacking_autonomy|sexualization,second_class_citizenship|sexual_objectification,True,1,
f7acbe25-9b94-4c3e-a0ac-d21c3354ac70,"And she's a real cougar. No way, no way. You'll see her at the party.",True,412.6666666666667,dehumanization|gender_essentialism|gendered_slurs|intersectional|sexualization,sexual_objectification|traditional_gender_roles|use_of_sexist_language,True,3,Ageism-based misogyny
4fffd730-efd3-4af8-939e-625003554f07,"How's Vice Mayor Archer doing? Well, I regret to say that, um, She's not doing too well. But she's a fighter like the rest of us in this city.",False,0.0,,,False,0,
8b0a17d7-331b-4c7c-8760-93c1a69eb4d4,What are you doing in this cave? I am the original inhabitant of this land. My kind once had a pristine aisle.,False,0.0,,,False,0,
6ef7ade4-14b3-4310-a1a3-14c22f020ba2,"scott. why don't we interview women? becausemendrinkmorethan women do, and that's the market that we're working with.",True,391.0,gender_essentialism,traditional_gender_roles,True,3,
cc6bcc08-6488-4b7c-87b6-95fd8c3280d4,"And while Carol is unlikely to be doing herself any harm, the fact remains that the overwhelming body of scientific evidence says that for most people in Britain, taking high doses of vitamin C to prevent getting colds, is a waste of money. Of course, there are other reasons why people decide to take vitamin C supplements. It's one of a special group of vitamins called antioxidants.",False,0.0,,,False,0,
f4ae6a6a-b23f-4e32-94db-100eab42c4a0,"Yeah, I don't really know you either and, frankly, this is a pain in my ass. But... like I said, I know your grandparents and your mother was a... she was a good woman. You knew my mom?",True,109.0,trivialization,assumptions_of_inferiority,True,2,
102338a9-57b2-4b0b-9af9-aeaafe0c9613,"Which is the exact language from the video, though she left out the "" C "" word, which was smart. And then David O. Russell got on stage, and he gave a really wonderful speech. He's got a lot of wisdom.",False,0.0,,,False,0,
50dd35aa-0500-447e-a533-0400a7a463d0,"You're an inspiration to us all, and we bow before thee. When did treating women with respect become the joke? You wanna laugh at believing love can be something sacred?",False,0.0,,,False,0,
dd15f9f7-9dd4-4dfe-945c-a7f703ea4e21,"Oh god, what a delight. With elephants and zebras on them. She made you jungle curtains.",False,0.0,,,False,0,
67730b15-908b-4fb6-9731-db319f39c626,"What the hell was that? Hey, Vince, did you see that? It looked like a jet.",False,0.0,,,False,0,
3e9601b5-27fc-41f6-ac76-c86789b5778c,"I'm gonna be in trouble. Me, too. Lily, I know what it's like to love someone who isn't always nice to you.",False,0.0,,,False,0,
c3b0b933-5ddb-4d99-ac45-996667241168,"In the next room, all these women and more are waiting there just for you. They're warming each other up, and they're waiting to lick your cloven hoof. Just come out of the boy.",True,428.3333333333333,phallocentrism|sexualization,sexual_objectification,True,3,
73e8d00e-9060-4faa-b88a-73796b5d1a12,"Hey, you made it. I made it. Not really my style, but here I am, seeing how the other 99.9% sins.",False,0.0,,,False,0,
c746e144-a6d4-4dd6-a15a-02a8f3eb5f85,"And you got so many women in here. Why'd you have to take my girl, too? Fuck it, man.",True,380.3333333333333,lacking_autonomy|trivialization,assumptions_of_inferiority|second_class_citizenship,True,3,
a119b91b-4581-4621-b48d-9078e1e8e3ac,"I mean, loving wife and colleague, will release her... back to her natural habitat. It's okay. You can go now.",True,345.0,dehumanization,use_of_sexist_language,True,1,
4cf7b81e-5955-4b4a-8ef8-e934f3d999ba,"If you do decide to change your name again, Gandalf could be a good way to go. How's Wendy doing? She's actually doing pretty good.",False,0.0,,,False,0,
70c060b6-e520-4291-8ff9-68b08f9ac798,"She loves these flowers. Take the shoes, trust me. I'm sorry I took your head off.",False,0.0,,,False,0,
276653b2-3390-4599-af50-e82d17ae3e6e,I want you to fucking get in there! Slap his fucking face! Jesus Christ!,True,213.0,lacking_autonomy,second_class_citizenship,True,1,
99875c8d-b6db-4f23-b202-fcb08ca8184d,"I mean, how can you compare me to someone who decapitated women and kept their heads as mementos? I mean, that's the behavior of a truly, truly evil human being. I mean, what comparison is there, ever, possibly in that?",False,0.0,,,False,0,
abd5a044-97db-495e-a899-4f4e8d4a5ab4,"Was... was she... No, there was no sign of sexual assault. From what we can tell, she died instantly.",False,0.0,,,False,0,
ed5b6146-2740-4b69-b08f-1c89751333ab,"She was small enough. "" She was invisible to them and always would be. "" Her eyes opened wider and wider "" as she came, brimming with surprise ""... "" Pleasure, and ineffable sadness. "" Thank you.",False,0.0,,,False,0,
f5642aa9-bec9-41d3-b8a7-d1b2e6963663,"Hairbrush. No! Underpants. No, no!",False,0.0,,,False,0,
0bd4e768-00c2-4f70-8a2b-4d0790d8828e,The thick book Terri carries with her wherever she goes. What part did you like? To hear the Terry.,False,0.0,,,False,0,
689e37f7-67fe-4066-b20e-309b0f13c335,"It's just... I don't know. I was just... it was funny when you called, because it... You know, I went to high school with your mother and you look just like her.",True,179.0,sexualization,sexual_objectification,True,1,
48ab02ff-ce7b-4d98-858c-34b2f33101f9,"She'll be a big fat help, just like you. I need Barb. What's Barb going to be able to do?",True,199.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,1,
e7e8e120-5ed0-4e9e-ad21-a80f0e11c954,What's up with your mom? I'm tracking her down. I can not wait to find her deceitful ass and expose her lie.,True,338.5,domestic_violence|gender_essentialism|sexualization,sexual_objectification|traditional_gender_roles,True,2,
8203b7d7-00b6-449f-b0f1-3029e849e680,"What did Andy's mom want? That's what I wanna talk to you about. Well, she just came over to introduce herself.",False,0.0,,,False,0,
c45ac5ba-f909-49c8-b1b4-b52e146e1b6d,"I mean, in the end you're just sitting all alone staring at a screen. It's just so sad. I would be a lot lonelier without it, that's for sure.",False,0.0,,,False,0,
8beac3b4-f954-48c3-b581-d948ecb04e82,"Or she just knows that some asshole in Miami... She? Yes, my God is a she.",True,76.0,gender_essentialism,traditional_gender_roles,True,1,
8be17de9-ca52-4cfc-b25c-51af9e9d53e3,"She getting palimony, alimony. She getting all that shit, and she fining him. Becky, you don't want to piss Becky off.'",True,415.0,gender_essentialism,traditional_gender_roles,True,2,
da988979-d77f-428e-b6f7-ea76f08c187f,"First about something small. Then she'd work herself up, and then she'd start pushing me, hit me with things. What things?",True,163.0,domestic_violence|lacking_autonomy,second_class_citizenship,True,1,
4f3c06cf-6149-44e2-9e40-be8d71c66bc4,"Okay, break it up you two. Let's get back to the game. I'm not sure I'd be calling Mantle a joker, but now you're starting to sound like a Yankee.",False,0.0,,,False,0,
f465ed01-21a7-41b4-bc18-23642165c52a,Admit it. Don't do it. Admit it.,False,0.0,,,False,0,
dc15a6b1-be03-42ad-b5b1-ec88ceb5cb76,"What's up? Why are we here, again? Because I want to change the tone of our Romeo and Juliet.",False,0.0,,,False,0,
cb0a2ca3-a752-4b42-91c6-b20992cf5d28,"Because it's always about Dave. She has completely forgotten about herself before that horse's ass. They were together, like, what, six months?",True,361.0,gender_essentialism|lacking_autonomy|trivialization,assumptions_of_inferiority|second_class_citizenship|traditional_gender_roles,True,1,
a34d69f4-f313-48ef-aa54-1fce12a6341f,"She flushed herself out at the campfire. Flushed? Wait, okay.",False,0.0,,,False,0,
f62b0fea-b41f-4496-8805-cfbd54651619,"When you know I'm the only woman you can have sex with. Oh, yeah... It's getting late.",False,0.0,,,False,0,
3ddfa55a-0ad5-46fe-85c4-25e53b169e4e,"It's never too early to start learning about the dangers of love. So, if jacinda's boyfriend makes parole, I may need to live with you guys for a while. From now on, why don't you let us pick out the women you date?",False,0.0,,,False,0,
f101bbea-b3ee-4a12-82e6-b9f9609eee93,"Just like the old days. So will you let me do that for you? Mary, questions, comments?",True,234.0,trivialization,assumptions_of_inferiority,True,1,
5f476c40-ef49-46d8-8171-5f640804fc69,"Are you okay? What the hell-How the -How did you...? This mountain, she's like me.",True,115.0,dehumanization,use_of_sexist_language,True,1,
26a915f8-8e32-46fa-8911-4baa58eb2e75,"He's of a very melancholy disposition. He were an excellent man that were made just in the midway between him and Benedick. The one is too like an image and says nothing, and the other too like my lady's eldest son evermore tattling.",True,253.5,trivialization,assumptions_of_inferiority,True,2,
a837a0a0-e807-45be-a55f-9e26906c172c,"I wanna keep looking. Lizzie, someone will see her tags. Okay, I'm, I'm gonna keep looking.",False,0.0,,,False,0,
78828dc9-4b3f-4b10-aa81-0bd921e989f0,"Is she still having separation anxiety from that thing that she follows everywhere? Sure, he can be a jerk, but he has his moments. Right.",False,0.0,,,False,0,
b592035e-e3c4-4f69-ac26-2f9d4a30e6c9,"What, are you kidding me? No, no, I leave that to the professionals. A woman named Cordelia does my decorating.",True,31.0,trivialization,assumptions_of_inferiority,True,1,
9d562789-16c2-4a12-93ef-e23ad25d6e0f,"Honey, it really doesn't... Who? Stop calling me honey.",True,402.0,trivialization,assumptions_of_inferiority,True,1,
b2600a36-a10d-4c15-a449-0711d88ef24b,"Sarah, are you okay? Yeah, just scared I guess. How on earth did you ever find me?",False,0.0,,,False,0,
d4405749-80b3-4516-a743-ff252cb6b4fc,"Oh, my God. I haven't been to this place in a really long, long time. I think those women think I just escaped from... A mental institution.",False,0.0,,,False,0,
7cbab0cd-a27d-4f57-b04f-1d3605206518,"Of course. Well, I just heard that the Women's Law Shelter is looking for somebody. Now, they don't normally accept pre-law grads, but it's worth a shot, although you should know that it's full-time, and it doesn't pay.",False,0.0,,,False,0,
539475f7-e128-4092-b9ef-31739c7eae66,"Defend herself though, yeah. Hey, Maddy, do you mind waiting in the hall, just for a minute? Yes, ma'am.",False,0.0,,,False,0,
a5776b14-c707-4b30-a016-91584f25de22,"You're staying on till we bring her in. Caucasian, yellow dress, hooker. Back to the streets, fellas.",True,245.0,gender_essentialism|gendered_slurs,traditional_gender_roles|use_of_sexist_language,True,2,"Assumption that sex workers are immediately visibly identifiable or have some shared physical characteristic, different from 'regular' women"
964290da-b8e8-41be-83a3-e4582d664d63,"I mean, he's, like, really mad at her. Jodi, stop it. What?",False,0.0,,,False,0,
fafe85cd-73c1-4444-b9a0-53884cf74a30,"You got ta eat some fuckin' pussy, man. You get good at eating' pussy then she'll like never have a reason to fool around on you. I've never looked at it in that way.",True,258.3333333333333,gender_essentialism|gendered_slurs|sexualization,sexual_objectification|traditional_gender_roles|use_of_sexist_language,True,3,
88dd34d3-b318-4193-92fc-91447d4dfc7e,"Anyway, baby, how Teresa doing? I ain't seen her since the funeral. Listen, Mama locked herself out the door, yeah?",True,332.0,trivialization,assumptions_of_inferiority,True,1,
6534ab3e-cb64-45a9-89c8-2b0bbdd090f7,"Homegirl owns your ass, dude. Dude, she wants to move in. She's always over, you know.",True,350.5,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,2,
26b13788-9498-4d29-8b1d-08af2ce6d9f6,"But keep it subtle so she doesn't notice. So, how was the first day of school? She's probing us.",False,0.0,,,False,0,
62ae35e3-7ff7-43de-b850-14f8f1252556,"What's happening? Keep that open. It's hot in here, man!",False,0.0,,,False,0,
a418288a-3d6e-49ab-acae-7ab41940b769,"71? Can you just tell me what that means? Two weeks before she went to Mars, Kathryn Voss had only 21 amino acids in her body.",False,0.0,,,False,0,
83ee4133-8778-4a66-b2be-8426c0d7b202,"The Submissive may not touch the Dominant without his expressed permission to do so. The Submissive shall always conduct herself in a respectful manner to the Dominant, and she'll address him only as "" Sir, "" "" Mr. Grey... ""... or such other title as the Dominant may direct. The Dominant may flog, spank, whip, or corporaiiy punish the Submissive as he sees fit, for purposes of discipline or for his personal enjoyment.",True,430.5,domestic_violence|sexual_violence|sexualization,sexual_objectification,True,2,
bd143d3c-5037-44a3-897f-33379aa571cc,"You have it full, Benedick! Truly, the lady fathers herself. Be happy, lady ; for you are like an honourable father.",True,155.66666666666666,gender_essentialism|other|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,3,"Degrading in the same way that calling someone ""woman"" can be"
4e47b0c3-4484-4a76-8198-ae0e29487785,"Wow, that's fantastic. Dave? Her manager.",False,0.0,,,False,0,
3d616704-3eee-48f3-85ca-b63d495b62b4,"I heard an angelic voice for which I found myself in dire need. And the angel said to her. "" Do not be afraid, Mary, "" For God is watching goodness. "" You got pregnant and gave birth to a son. "" And his name is... "" Jesus. Then Mary said to the "" How is this possible, but if you do not know a man? """,False,0.0,,,False,0,
ad0b1c6e-9250-4c76-ba50-832b9ebdf571,I wasn't always a bartender. Do tell. Maybe later when there aren't man-eating reptile everywhere!,False,0.0,,,False,0,
e50ad456-1957-4cdc-ad24-426acdc351fd,Oh man bro. Aye you do your thing my dude. Hey I appreciate that bro.,False,0.0,,,False,0,
b5fee442-4973-45e4-bae0-a30231e5cbce,Bullshit. Not. Nikki told me herself. I just told Zach.,False,0.0,,,False,0,
ffdbcce4-856c-4ce4-8a50-95ed5721ad88,"She's on her way to the house. Hey, I got this, okay? I'm doing it tonight.",False,0.0,,,False,0,
12c9fbdd-6784-4311-878a-087d9df47858,Her death is the effect and you are cause. It has to be. Let me help you.,False,0.0,,,False,0,
e90cce5a-244c-4e1b-bc46-58c2cf2e80c3,That's like my parents. You're comparing her to you? She doesn't have a silver spoon in her mouth.,False,0.0,,,False,0,
19db0465-3066-4a28-9db0-aa1fce22e2c8,"It's the four of us against the whole town. What the fuck happened to you, Stillman? What, you get a little whiff of pussy and you're ready for retirement?",True,327.0,dehumanization|gender_essentialism|gendered_slurs|sexualization|trivialization,assumptions_of_inferiority|sexual_objectification|traditional_gender_roles|use_of_sexist_language,True,3,
086b5cde-c13b-4051-9f8b-89d012dafead,Ow! Goddamn women! Don't mind if I do.,True,507.5,gender_essentialism|other,traditional_gender_roles,True,2,
4dcba55b-1dca-481c-aa05-e0e6f123cd48,Chastidy must be deaf. She is now. How the fuck does a woman like Chastidy end up with a guy like you?,True,143.0,trivialization,assumptions_of_inferiority,True,1,
fe1d0211-0f6a-4287-812e-2648dc3a8759,"I would never ever hurt my mother. I loved my mother, but she killed herself. My cheating father and his whore got what they deserved.",True,273.0,gender_essentialism|gendered_slurs,traditional_gender_roles|use_of_sexist_language,True,2,Idea that women are blameworthy for men's behaviour (home-wrecker stereotype blames a woman for a man breaking his marriage vows)
8a6edb3b-a04f-4e83-9d51-161c238dd775,"Two Chicago newspapers are reporting this morning that a relative of Drew Peterson may have unwittingly helped remove her body from their home. NBC's Kevin Tibbles has the latest on that. Hi, Kevin.",False,0.0,,,False,0,
55993c8e-efdb-4368-b246-a66a8b8e2a83,Must be Dolores's old place. Why do you wanna come here? It's a good question.,False,0.0,,,False,0,
6a811a96-da89-4989-be74-3275ab12f6e9,"So there are rules you'll need to follow. First, no running in the hall under any circumstances. And second, don't...",False,0.0,,,False,0,
dcee1f1a-bc64-44e6-a4e0-5ef4779fed71,These are non-verbal tells of deception in women. What about guys? Is she dating anyone?,True,649.5,gender_essentialism|sexualization,sexual_objectification|traditional_gender_roles,True,2,
450e5632-6076-48e3-a013-802cfc6cc06a,Sit down. Hey come on. Rough night last night man?,False,0.0,,,False,0,
f9221ec2-151b-4618-9001-f6c1d604b6ff,"I'm not lying to.. I think it's time. It's time, time for what?",False,0.0,,,False,0,
012787ec-1bf0-4f41-bb9c-124161494781,You and me. Sending a woman to gather guns is not very chivalrous. I volunteered.,True,127.0,gender_essentialism,traditional_gender_roles,True,2,
a76b0ca5-7dd0-4a56-9008-2598fe2538b1,"When was the last time you saw them? Hadn't been for years. Then last year, she tried to kill herself.",False,0.0,,,False,0,
89bcfae7-a591-40d6-be92-93d1988c52ea,Where is she? She? Where is my Lena?,True,466.0,dehumanization,use_of_sexist_language,True,1,
cc90887c-3d72-44f9-b50e-4ef7c128bebd,It doesn't make any sense. Why would she beat herself up to get me fired? None of what she's doing makes any sense.,False,0.0,,,False,0,
711cadf3-ca8a-4a35-adea-bdabdc574cb1,"What are you talking about, man? We have nothing great. How many women have you slept with?",True,221.0,sexualization,sexual_objectification,True,1,Using amount of women slept with as a social status
0f9c7411-ecd1-4ea6-8586-fcd4b7e1176c,"Now, we can turn away from this kid or we can turn to him. I wish I could believe like you believe. It's been a long, long, long, long road and I... I really don't know anymore.",False,0.0,,,False,0,
52e57b06-dc12-413b-93e7-7cccb845ba11,"We can't leave her, I... John. John. We have to help her.",False,0.0,,,False,0,
69a653ac-03b6-42fa-9e01-16bafddc82f9,"You driving that, bro? Where Candy at? Shit at the house, watching music videos, fucking with her cousins and shit.",False,0.0,,,False,0,
92c26fde-6e76-48e1-a996-ef0b38a2c1aa,"She's on some medieval stuff right now. I can't handle it, man, I don't know what's going on. Yeah, she got issues.",True,385.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,1,
1be51d08-40d7-4527-a9ca-85a5101508cf,"Most. Yes. 100,000 genes, several thousand women, and no certain outcome?",False,0.0,,,False,0,
02099454-7e7c-4de9-91a9-607f17d2b2be,"I stayed out on the balcony with you and then, you looked at me and you gave me that same shit-eating grin that you're doing right now and you said, "" if we kiss, then neither of us "" would ever throw up again for our entire lives, "" and then you kissed me. I wished I had been right. Oh, my god, me too, you threw up everywhere, over the balcony onto that woman who was a few stories down, oh man, she was so pissed.",True,147.0,lacking_autonomy|sexualization,second_class_citizenship|sexual_objectification,True,1,
5f833e77-e59b-4f73-935a-67e668ae7a5b,"There's three murdered girls? That's for the medical examiner to decide. Yeah, this girl shot herself in the back.",False,0.0,,,False,0,
1086d497-4252-4555-8d9c-af92ba2d0d95,"Your Honor, my client, Mrs. Adler is the maternal grandmother of the child. Her daughter, the girl's mother, was a troubled woman... who seven years ago, sadly, took her own life. It was at this time that Mr. Adler preemptively and illegally... took custody of the girl and spirited her across state lines... for the purpose of denying my client custody.",True,68.0,trivialization,assumptions_of_inferiority,True,1,
4bf196c1-cdd0-4f0c-97ee-f268b4d8f9b9,Yes I do. How do you know? I had dinner with her tonight.,False,0.0,,,False,0,
c924de7c-60cc-4024-9b79-05586ae1177a,"I'm sorry. And then one day she got sick. Out of nowhere, she just got sick.",False,0.0,,,False,0,
8c8716eb-c49e-4617-b142-a39c5fbbe274,"Don't be a baby, own up. You wanted to fuck me, we got drunk and we fucked. Don't blame me.",True,593.0,domestic_violence|gender_essentialism|sexualization|trivialization,assumptions_of_inferiority|sexual_objectification|traditional_gender_roles,True,2,
3f042833-9cd6-4a0d-97f8-68a3b9687016,"You gonna punch out? Yeah, I'm sorry. Yo, J.",False,0.0,,,False,0,
b04332b1-c1f9-403a-845c-a6240001a04f,"Excuse me? I'd like to take a second to confer with my associate, please. Scooby-Doo, old pal, did she just say what I think she said? "" Ferocious ghost pirates? """,False,0.0,,,False,0,
6f04fd1c-0b53-490c-b027-073e0ff74169,"This is for the woman I don't deserve. You go ahead and work on that, and I am gonna get started on that foot massage you've been asking for. Really?",True,320.0,gender_essentialism|lacking_autonomy,second_class_citizenship|traditional_gender_roles,True,1,
ad227435-7d1c-4d0e-9580-0f34bfb6014c,"And when my mom sees her credit card bill, my ass is gonna be extra crispy. Extra crispy. Shut up.",False,0.0,,,False,0,
54641df1-02d1-47f9-a787-9f50fdb1d2ec,She had free will. Did she really? Look me in my eyes and tell me you don't blame yourself for Jennifer's death.,False,0.0,,,False,0,
8f9cc59f-f275-4b50-9bb8-11da1e9fbb60,I hope she's okay. She's got to be here. She's got to be here.,False,0.0,,,False,0,
b13e2e93-d806-4a4f-8a71-802c31d3cce8,"Oh, okay. Well, I guess the enemy doesn't need to help with dinner. Hmm. WOMEN, MUFFLED?",True,164.0,gender_essentialism,traditional_gender_roles,True,1,
f1fd6c41-a36f-4680-84d7-be78c2596650,"Well, he's gonna cost you a lot more pretty soon. It's not "" he. "" it's a she? How I know this?",True,470.0,transmisogyny_homophobia,,False,2,
9f5b530e-72b3-4f0f-a2b2-362d450d8108,"You're not helping me. You have to dig deep. Like, "" From across the room, she looked at me "" "" and I swear it was like slow motion. """,False,0.0,,,False,0,
8e8f9bae-1a39-4c77-b16c-2d423600bb68,"Thasim shelesteyfas fa thafalt. He suggests they kill us, that we're demons who fell from the sky. Thahessoom lin Kamelonas fey missaf!",False,0.0,,,False,0,
74d8ae7e-9116-4256-8a7b-4a2407e95298,"She deserves it. She works, like, every day of her life. She deserves it.",False,0.0,,,False,0,
f42d0c41-d626-4f34-96e8-67deadde459a,"Yeah, well she's not. I'm with the bank, regarding your mortgage. I just need you to sign this.",False,0.0,,,False,0,
3c9468de-751d-4568-9367-bb309cd59e50,"Trey Hall. I thought... thought you were a he. Yeah, I get that a lot.",False,0.0,,,False,0,
3cfe36cb-5d90-475f-81a5-adb2ce7fdb7d,Are you kidding? Jeans mark your age more than a birth certificate. Trade shoes.,True,469.0,gender_essentialism|intersectional|lacking_autonomy|trivialization,assumptions_of_inferiority|second_class_citizenship|traditional_gender_roles,True,1,
96d1345d-d877-46aa-b3aa-feaf49dbcd89,"That is why it's called an independent study program. I just don't want you to miss out on anything, that's all. Being around other people isn't a bad thing.",False,0.0,,,False,0,
b86d621e-4136-4271-ab16-efa30609ad92,Heat packs. That's what tripped the sensor. Why would they deliberately set the alarm off?,False,0.0,,,False,0,
22a9969e-ad8c-479e-88bf-888ab5bebbab,Have you met any nice women up there? What do you mean? What do you mean what do I mean?,True,267.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,True,2,
c169da5e-8f9b-4236-ac97-0f0500bbe110,I'm pushing. It's not stopping. Come on.,False,0.0,,,False,0,
a5367976-a4b3-4e7b-88f0-616c9c0e34dc,Billy's cabin. Hey. Go to the cabin now!,False,0.0,,,False,0,
dbf4b8c9-0ae0-4c20-af40-63c2c53a3c8e,"She must be a pretty cool woman if she lets you come down here all by yourself to do writing. Yeah, she's really supportive of my career. I'm a pretty lucky guy.",True,272.6666666666667,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,3,Implies women are controlling of men in relationships
f39f0aa4-6408-4381-8786-33f8624a112f,"How you doing? They letting you play today? Keep your head up, kid.",False,0.0,,,False,0,
4e20e8cf-5460-4add-a670-476c7d9ef96e,"I'm watching her school, her teachers, her friends, her Facebook, her Twitter. Ain't nothing gonna slip past me. I ain't pawning off my responsibility as a parent and saying, "" She's in God's hands. "" She's in my two loving hands.",True,181.0,lacking_autonomy,second_class_citizenship,True,1,
dbba8233-8251-4640-8050-e53f4a5a0307,"Two, we have a pretty looming problem out here. The portal in the fence that's letting dead people in? Haven't forgot about that.",False,0.0,,,False,0,
9a4e23f0-2db0-4242-9d81-65bd7eb03bc6,"I know every part of that beautiful and romantic city like the back of my hand. And my grandmother, she will watch over us. She has been doing it forever.",False,0.0,,,False,0,
af938fd5-ccb3-4415-ac29-c4bd7de91a50,"So what can I do for you? Oh, I got a call from a concerned party in bend. Says her friend took a job out here with ya.",False,0.0,,,False,0,
481334a2-8d74-4177-bf71-155518b1982d,"But that sort of thing does not work against you. Believe me! This man is a very dangerous man, while hiding behind a woman innocent as a defense, use you for the dirty work ie kill others for it.",False,0.0,,,False,0,
ae355862-023c-4dbc-8495-4a7c82e73541,"Excuse me. Landri, what happened? She had an accident.",False,0.0,,,False,0,
882a3e29-2d9f-44f0-bf64-94ea43d24445,"My mum likes a lot of bacon so, you should go talk to Jack. Not talk. Ignore him.",False,0.0,,,False,0,
63ccd0f3-0a4e-4458-bb19-30c6974b009d,"Come on, you're twice the woman she is. That's my image. -' Cause three plus three...",True,207.66666666666666,gender_essentialism|other|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,3,"Referencing ""woman"" in ""twice the woman she is"""
44a1a420-bebe-451a-82fb-460f059a643a,"They're just other people's letters. Hey. You weren't asleep, were you?",False,0.0,,,False,0,
3f18d8fb-c00d-43cc-b307-7b8c8c4e319a,"You're totally right. Shit! I know, I was about to say, the mighty Don bringing out the long game?",False,0.0,,,False,0,
496ff239-fe3f-4361-8890-257da8c62aef,Yeah. I double-checked with the principal and she still thinks you should start after winter break. ' Kay.,False,0.0,,,False,0,
c26f8c85-0311-47d8-9cf3-323ea19388db,"I guess she hasn't gotten around to it. A lot of things in this house she hasn't gotten around to do, As you can plainly see. Yeah, but in the meantime you could be swimming in it.",False,0.0,,,False,0,
4589d1b6-9152-4d6a-822c-820fd1d57c94,"Because she read you a children's story? Don't fuck with me, Jack. I am on the floor every day with those kids.",False,0.0,,,False,0,
6ebc6a01-87d6-4e7b-8df6-1d63795ff88b,"One day, he didn't come to practice. Then before long, he just quit me. Football would have done so much for that boy.",False,0.0,,,False,0,
b077d113-5f1e-4f84-803d-14226d159e7f,"No, no! No! Her and her Enough of that shit!",False,0.0,,,False,0,
da8716f5-6bad-4374-ace0-bbf1fcebd669,"Bullshit, i fucked my way to the top. I fucked whoever and whatever i had to. Men, women, i fucked a camel once.",True,684.0,gender_essentialism|sexualization,sexual_objectification|traditional_gender_roles,True,1,
8f687e7a-12ec-49e4-a6f4-a780cfc5b59e,Thinks you're worth the trouble. I didn't mention the carnival parking lot. I have to tell her.,False,0.0,,,False,0,
d2b31245-a159-4956-a44c-83efc2071d13,"Who cares who they were from? If she hadn't killed herself, no one would even know who she was. Hey, hey, your boyfriend would know who she was, okay?",True,301.0,trivialization,assumptions_of_inferiority,True,1,
dcf2b32d-c7c1-457d-8d93-fd613eebb124,You know you're like a hundred times more likely to get struck by lightning than win that thing? Although it kind of seems like you already won the lottery with the maid. She's not the maid.,True,157.0,gender_essentialism,traditional_gender_roles,True,1,
c7d9dacf-658f-4f1e-99c2-3b6cbe67b642,"Form of a stronger vodka soda. Done. You know, if Princess Leia could choke Jabba the Hutt and free herself while rocking a bikini, then you, my darling sister, can most certainly... rebuild the lost Wonder Bash empire.",True,500.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,True,1,
dfcbda32-2913-4d0b-b2bf-d9737c4e8464,"Yeah, that's her. She's the... The jittery girl.",False,0.0,,,False,0,
11f50085-3aca-406a-a91c-ebb25fb1dac2,"Yeah, she's in the back. I see her. Thank you.",False,0.0,,,False,0,
cd949d95-9253-4c05-a5ca-46ae6f2553f9,"I'm really, really sorry and $50,000. You told Abby about the job. You helped her move up here.",False,0.0,,,False,0,
89b672e6-6326-4cd1-b713-448c54399ba8,I'd be talking from a hole in my neck like Terrie from the smoking commercials. You ever see her You know I'm gonna do it for you?,False,0.0,,,False,0,
ca9c8bd0-a6ce-4a01-b945-9ffa5bd88c63,"Close your eyes. Okay, what about this one? That sounds like wind going through trees.",False,0.0,,,False,0,
6b81691f-2b57-4ba4-bca6-2f4616b385b3,You remember when Mrs. Michael set fire to her garage? Yeah. Come tell that story.,True,151.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,1,
efb45645-0d81-4273-aa45-ea1ac8440eb4,"Please, enlighten me. So I don't forget how much it hurt. It is a constant reminder that I know that I will never ever let any other woman get close to me.'",True,508.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,1,
3f213b3d-ce37-4e2c-a8e8-c24a8e12dfa2,"I loved her. I thought she loved me. Then she started going out, drinking, coming home, calling me some other guy's name, treating me like I was nothing.",False,0.0,,,False,0,
ea6d97ec-3b5a-4266-834d-1b2645650fbb,"Yeah. Soon as we told him what happened, he started talkin' pretty fast. He told us that he and another guy that he was traveling with met up with a woman on a horse, and she gave him that blanket.",False,0.0,,,False,0,
